District_Name,State_Full,Agency ID - NCES Assigned,FIPS_Code,Total_Students,FTE_Teachers,Student_Teacher_Ratio,State_Abbr,Poverty_Rate,Median_Household_Income,Unemployment_Rate,Graduation_Outcome
NORTHWEST EDUCATIONAL SERVICE DISTRICT 189,Washington,5300008.0,53057,21.0,0.0,inf,WA,9.700000000000001,90432.0,4.6000000000000005,High (>=90%)
NORTHWEST GEORGIA RESA,Georgia,1300006.0,13115,,32.5,,GA,17.0,61058.0,3.2,Medium (80-89%)
NORTHWEST IN EDUCATION CENTER,Indiana,1800130.0,18141,,,,IN,14.200000000000001,65977.0,3.9000000000000004,Medium (80-89%)
NORTHWEST ISD,Texas,4833180.0,48121,29248.0,1866.76,15.667788039169471,TX,6.1000000000000005,107401.0,3.5,High (>=90%)
NORTHWEST KS EDUCATIONAL SERV CNTR,Kansas,2000046.0,20109,0.0,14.85,0.0,KS,10.200000000000001,60216.0,1.8,Medium (80-89%)
NORTHWEST LOCAL,Ohio,3904990.0,39151,1739.0,109.46,15.887082039101042,OH,12.3,63673.0,3.7,Medium (80-89%)
NORTHWEST LOCAL,Ohio,3904736.0,39061,8584.0,470.16,18.25761442913051,OH,13.600000000000001,68810.0,3.2,Medium (80-89%)
NORTHWEST LOCAL,Ohio,3904963.0,39145,1259.0,91.0,13.835164835164836,OH,18.6,52447.0,4.800000000000001,Medium (80-89%)
NORTHWEST OHIO CLASSICAL ACADEMY,OHIO,3901613.0,39095,492.0,9.0,54.666666666666664,OH,18.2,60525.0,4.2,Medium (80-89%)
NORTHWEST OHIO EDUCATIONAL SERVICE CENTER,Ohio,3900015.0,39051,0.0,31.5,0.0,OH,8.0,70724.0,3.5,High (>=90%)
NORTHWEST PASSAGE HIGH SCHOOL,Minnesota,2700173.0,27003,141.0,12.75,11.058823529411764,MN,6.5,96661.0,2.8000000000000003,High (>=90%)
NORTHWEST PREP CHARTER DISTRICT,CALIFORNIA,602006.0,06097,124.0,7.17,17.294281729428175,CA,9.1,100157.0,3.6,High (>=90%)
NORTHWEST PUBLIC SCHOOLS,Nebraska,3174580.0,31079,1465.0,106.2,13.79472693032015,NE,10.8,69725.0,2.3000000000000003,Medium (80-89%)
NORTHWEST R-I,Missouri,2922890.0,29099,5969.0,422.44,14.129817252154153,MO,9.200000000000001,81517.0,2.8000000000000003,High (>=90%)
NORTHWEST REGIONAL ESD,Oregon,4100022.0,41067,0.0,129.33,0.0,OR,8.1,103486.0,3.2,High (>=90%)
NORTHWEST SCHOOL OF THE ARTS,Ohio,3900313.0,39035,182.0,13.0,14.0,OH,16.0,61912.0,3.8000000000000003,Medium (80-89%)
NORTHWEST SP ED COOPERATIVE,ILLINOIS,1701421.0,17085,,3.0,,IL,8.6,74426.0,4.1000000000000005,High (>=90%)
NORTHWEST TECH. CENTER- ALVA,Oklahoma,4000095.0,40151,,,,OK,18.0,56740.0,1.9000000000000001,Medium (80-89%)
NORTHWEST TECH. CENTER- FAIRVIEW,Oklahoma,4000071.0,40093,,,,OK,12.3,64527.0,2.6,Medium (80-89%)
NORTHWEST TRI-COUNTY IU 5,Pennsylvania,4289150.0,42049,272.0,112.0,2.4285714285714284,PA,14.5,60721.0,3.8000000000000003,Medium (80-89%)
NORTHWEST WYOMING BOCES,Wyoming,5600016.0,56017,0.0,0.0,,WY,11.100000000000001,60811.0,2.6,Medium (80-89%)
NORTHWESTERN AREA SCHOOL DISTRICT 56-7,South Dakota,4651750.0,46115,336.0,24.43,13.753581661891118,SD,10.700000000000001,69262.0,2.2,Medium (80-89%)
NORTHWESTERN CON SCHOOL CORP,Indiana,1808310.0,18145,1409.0,85.0,16.576470588235296,IN,11.200000000000001,71548.0,2.8000000000000003,Medium (80-89%)
NORTHWESTERN CUSD 2,Illinois,1730540.0,17117,319.0,35.6,8.960674157303371,IL,13.0,70256.0,4.1000000000000005,Medium (80-89%)
NORTHWESTERN ILLINOIS ASSN,Illinois,1729020.0,17037,,1.0,,IL,12.5,69439.0,4.7,Medium (80-89%)
NORTHWESTERN LEHIGH SD,Pennsylvania,4217850.0,42077,1974.0,152.25,12.96551724137931,PA,12.100000000000001,76270.0,3.6,Medium (80-89%)
NORTHWESTERN LOCAL,Ohio,3904626.0,39023,1668.0,85.29,19.556806190643684,OH,15.200000000000001,58684.0,3.6,Medium (80-89%)
NORTHWESTERN LOCAL,Ohio,3910033.0,39169,1266.0,77.37,16.362931368747574,OH,9.200000000000001,69834.0,2.8000000000000003,High (>=90%)
NORTHWESTERN R-I,Missouri,2922920.0,29041,168.0,22.81,7.365190705830776,MO,10.4,56070.0,2.7,Medium (80-89%)
NORTHWESTERN REGIONAL EDUCATION PROGRAM,Virginia,5100025.0,51069,,,,VA,7.4,92108.0,2.5,High (>=90%)
NORTHWESTERN SCHOOL CORP,Indiana,1802040.0,18067,1853.0,118.0,15.703389830508474,IN,12.700000000000001,61548.0,5.0,Medium (80-89%)
NORTHWESTERN SD,Pennsylvania,4217880.0,42049,1212.0,105.27,11.513251638643489,PA,14.5,60721.0,3.8000000000000003,Medium (80-89%)
NORTHWOOD 129,North Dakota,3814340.0,38035,334.0,25.86,12.91569992266048,ND,12.5,72369.0,1.7000000000000002,Medium (80-89%)
NORTHWOOD ACADEMY CS,Pennsylvania,4200139.0,42101,760.0,46.0,16.52173913043478,PA,20.3,60196.0,4.2,Low (<80%)
NORTHWOOD LOCAL SCHOOLS,Ohio,3905071.0,39173,891.0,48.2,18.485477178423235,OH,9.8,73906.0,3.2,High (>=90%)
NORTHWOOD SCHOOL DISTRICT,Wisconsin,5509720.0,55129,313.0,28.18,11.107168204400285,WI,10.8,63438.0,3.7,Medium (80-89%)
NORTHWOOD SCHOOL DISTRICT,New Hampshire,3305430.0,33015,391.0,36.0,10.86111111111111,NH,5.4,109660.0,2.3000000000000003,High (>=90%)
NORTHWOOD-KENSETT COMM SCHOOL DISTRICT,Iowa,1921210.0,19195,594.0,44.24,13.426763110307414,IA,9.200000000000001,75449.0,3.0,High (>=90%)
NORTON,Massachusetts,2509000.0,25005,2396.0,199.68,11.999198717948717,MA,12.700000000000001,81047.0,4.1000000000000005,Medium (80-89%)
NORTON CITY,Ohio,3904455.0,39153,2289.0,135.5,16.8929889298893,OH,12.9,69786.0,3.7,Medium (80-89%)
NORTON CITY PUBLIC SCHOOLS,Virginia,5102760.0,51720,813.0,66.25,12.271698113207547,VA,20.6,42618.0,4.1000000000000005,Low (<80%)
NORTON COMMUNITY SCHOOLS,Kansas,2010020.0,20137,698.0,61.3,11.386623164763458,KS,13.9,57738.0,2.0,Medium (80-89%)
NORTON SCIENCE AND LANGUAGE ACADEMY DISTRICT,CALIFORNIA,601558.0,06071,1106.0,52.7,20.98671726755218,CA,13.200000000000001,84576.0,4.7,Medium (80-89%)
NORWALK CITY,Ohio,3904456.0,39077,2541.0,128.33,19.800514299072702,OH,13.200000000000001,64331.0,4.5,Medium (80-89%)
NORWALK COMM SCHOOL DISTRICT,Iowa,1921240.0,19181,3574.0,224.96,15.887268847795163,IA,5.800000000000001,92695.0,2.6,High (>=90%)
NORWALK SCHOOL DISTRICT,Connecticut,903090.0,09190,11514.0,943.6,12.202204323866045,CT,8.0,121285.0,,High (>=90%)
NORWALK-LA MIRADA UNIFIED,California,627690.0,06037,15406.0,670.35,22.982024315656,CA,13.700000000000001,86499.0,5.0,Medium (80-89%)
NORWALK-ONTARIO-WILTON SCHOOL DISTRICT,Wisconsin,5510770.0,55081,576.0,50.57,11.390152264188254,WI,12.8,63372.0,2.7,Medium (80-89%)
NORWAY J7 SCHOOL DISTRICT,Wisconsin,5510800.0,55101,80.0,8.8,9.09090909090909,WI,10.700000000000001,74555.0,3.6,Medium (80-89%)
NORWAY-VULCAN AREA SCHOOLS,Michigan,2626040.0,26043,592.0,32.67,18.120599938781755,MI,11.8,61704.0,3.8000000000000003,Medium (80-89%)
NORWAYNE LOCAL,Ohio,3905056.0,39169,1305.0,71.85,18.16283924843424,OH,9.200000000000001,69834.0,2.8000000000000003,High (>=90%)
NORWELL,Massachusetts,2509030.0,25023,2177.0,165.3,13.169993950393224,MA,8.0,107828.0,3.5,High (>=90%)
NORWELL COMMUNITY SCHOOLS,Indiana,1808220.0,18179,2464.0,150.01,16.425571628558096,IN,8.6,69833.0,2.7,High (>=90%)
NORWICH CITY SCHOOL DISTRICT,New York,3621330.0,36017,1715.0,144.5,11.868512110726643,NY,14.3,57407.0,3.5,Medium (80-89%)
NORWICH FREE ACADEMY DISTRICT,Connecticut,905371.0,09180,2106.0,181.6,11.596916299559473,CT,12.4,82733.0,,Medium (80-89%)
NORWICH SCHOOL DISTRICT,Connecticut,903120.0,09180,3348.0,346.89,9.6514745308311,CT,12.4,82733.0,,Medium (80-89%)
NORWICH SCHOOL DISTRICT,Vermont,5006180.0,50027,351.0,32.91,10.665451230628989,VT,9.9,77932.0,1.8,High (>=90%)
NORWIN SD,Pennsylvania,4217940.0,42129,5044.0,310.76,16.23117518342129,PA,10.8,70985.0,3.5,Medium (80-89%)
NORWOOD,Oklahoma,4021900.0,40021,139.0,13.05,10.651340996168582,OK,18.7,50434.0,3.5,Medium (80-89%)
NORWOOD,Massachusetts,2509060.0,25021,3551.0,316.19,11.230589202694583,MA,7.7,123449.0,3.1,High (>=90%)
NORWOOD CITY,Ohio,3904457.0,39061,1669.0,112.1,14.88849241748439,OH,13.600000000000001,68810.0,3.2,Medium (80-89%)
NORWOOD ESD 63,Illinois,1729040.0,17143,400.0,32.0,12.5,IL,16.8,62873.0,5.5,Medium (80-89%)
NORWOOD PUBLIC SCHOOL DISTRICT,New Jersey,3411850.0,34003,631.0,48.5,13.010309278350515,NJ,6.6000000000000005,116157.0,3.9000000000000004,High (>=90%)
NORWOOD R-I,Missouri,2922950.0,29229,327.0,33.26,9.831629585087192,MO,17.5,47612.0,3.5,Medium (80-89%)
NORWOOD SCHOOL DISTRICT NO. R-2J,Colorado,805880.0,08113,189.0,17.36,10.887096774193548,CO,7.9,94927.0,3.2,High (>=90%)
NORWOOD-NORFOLK CENTRAL SCHOOL DISTRICT,New York,3621360.0,36089,990.0,86.03,11.507613623154713,NY,19.0,57832.0,4.4,Medium (80-89%)
NOSOTROS INC (79881),Arizona,400356.0,04019,305.0,,,AZ,14.0,69553.0,3.8000000000000003,Medium (80-89%)
NOTRE ECOLE ACADEMY,MINNESOTA,2700459.0,27053,41.0,4.74,8.649789029535864,MN,10.100000000000001,93642.0,2.6,Medium (80-89%)
NOTTAWA COMMUNITY SCHOOL,Michigan,2626100.0,26149,171.0,12.2,14.016393442622952,MI,11.700000000000001,65540.0,4.4,Medium (80-89%)
NOTTINGHAM SCHOOL DISTRICT,New Hampshire,3305460.0,33015,507.0,32.0,15.84375,NH,5.4,109660.0,2.3000000000000003,High (>=90%)
NOTTOWAY COUNTY PUBLIC SCHOOLS,Virginia,5102790.0,51135,1810.0,154.75,11.696284329563813,VA,17.8,58168.0,3.0,Medium (80-89%)
NOTUS DISTRICT,Idaho,1602460.0,16027,347.0,23.63,14.684722809987305,ID,10.100000000000001,72059.0,3.4000000000000004,Medium (80-89%)
NOVA ACADEMY,Texas,4800072.0,48113,113.0,7.91,14.285714285714285,TX,13.8,74352.0,3.8000000000000003,Medium (80-89%)
NOVA ACADEMY - COACHELLA DISTRICT,CALIFORNIA,602040.0,06065,231.0,11.46,20.157068062827225,CA,11.3,90251.0,4.800000000000001,Medium (80-89%)
NOVA ACADEMY EARLY COLLEGE HIGH DISTRICT,CALIFORNIA,601565.0,06059,308.0,15.82,19.469026548672566,CA,9.200000000000001,109768.0,3.6,High (>=90%)
NOVA ACADEMY SOUTHEAST,Texas,4800201.0,48113,493.0,33.04,14.92130750605327,TX,13.8,74352.0,3.8000000000000003,Medium (80-89%)
NOVA ALTERNATIVE SCHOOL,Nebraska,3100145.0,31055,0.0,2.0,0.0,NE,11.5,77747.0,2.6,Medium (80-89%)
NOVA CLASSICAL ACADEMY,Minnesota,2700337.0,27123,1030.0,67.15,15.338793745346239,MN,11.9,77764.0,2.7,Medium (80-89%)
NOVATO CHARTER DISTRICT,CALIFORNIA,601936.0,06041,266.0,10.0,26.6,CA,8.700000000000001,139197.0,3.3000000000000003,High (>=90%)
NOVATO UNIFIED,California,627720.0,06041,7208.0,319.86,22.534859000812855,CA,8.700000000000001,139197.0,3.3000000000000003,High (>=90%)
NOVI COMMUNITY SCHOOL DISTRICT,Michigan,2626130.0,26125,6655.0,413.78,16.08342597515588,MI,8.3,92230.0,2.9000000000000004,High (>=90%)
NOWATA,Oklahoma,4021930.0,40105,751.0,50.26,14.942300039793077,OK,17.400000000000002,54831.0,3.0,Medium (80-89%)
NOXON ELEM,Montana,3000090.0,30089,103.0,14.57,7.069320521619766,MT,14.5,54599.0,4.800000000000001,Medium (80-89%)
NOXON H S,Montana,3019500.0,30089,67.0,7.15,9.37062937062937,MT,14.5,54599.0,4.800000000000001,Medium (80-89%)
NOXUBEE COUNTY SCHOOL DISTRICT,Mississippi,2803300.0,28103,1397.0,92.53,15.097806116935049,MS,28.900000000000002,37567.0,4.7,Low (<80%)
NPT SPECIAL EDUCATION COOP,ILLINOIS,1701442.0,17021,,,,IL,12.100000000000001,72650.0,5.1000000000000005,Medium (80-89%)
NRHEG SCHOOL DISTRICT,Minnesota,2700089.0,27161,818.0,59.55,13.736356003358523,MN,9.4,70833.0,3.9000000000000004,High (>=90%)
NUASIN NEXT GENERATION CHARTER SCHOOL,New York,3601025.0,36005,674.0,29.0,23.24137931034483,NY,27.700000000000003,46894.0,6.800000000000001,Low (<80%)
NUECES CANYON CISD,Texas,4833240.0,48137,248.0,28.83,8.60215053763441,TX,19.700000000000003,51691.0,2.5,Medium (80-89%)
NUESTRO ELEMENTARY,California,627750.0,06101,184.0,9.0,20.444444444444443,CA,15.3,71968.0,7.800000000000001,Medium (80-89%)
NUESTRO MUNDO PUBLIC CHARTER,RHODE ISLAND,4400038.0,44007,192.0,10.9,17.61467889908257,RI,12.700000000000001,75307.0,3.3000000000000003,Medium (80-89%)
NURSERY ISD,Texas,4833270.0,48469,135.0,12.0,11.25,TX,14.100000000000001,69442.0,4.1000000000000005,Medium (80-89%)
NURSES MIDDLE COLLEGE CHARTER HIGH SCHOOL-CAPITAL REGION,NEW YORK,3680977.0,0<NA>,,,,,,,,Unknown
NUTLEY PUBLIC SCHOOL DISTRICT,New Jersey,3411880.0,34013,4072.0,324.5,12.54853620955316,NJ,14.200000000000001,80005.0,5.5,Medium (80-89%)
NUVIEW UNION,California,627780.0,06065,2161.0,92.13,23.45598610658852,CA,11.3,90251.0,4.800000000000001,Medium (80-89%)
NW EDUC CNCL FOR STUDENT SUCCESS,Illinois,1700317.0,17031,,,,IL,13.200000000000001,80547.0,4.4,Medium (80-89%)
NW INDIANA SPECIAL EDUCATION COOP,Indiana,1808320.0,18089,0.0,,,IN,14.3,69182.0,5.0,Medium (80-89%)
NW REGION INTERDISTRICT COUNCIL,Minnesota,2700039.0,27089,0.0,0.0,,MN,9.1,69843.0,4.2,High (>=90%)
NW SUBURBAN SPEC EDUC ORG,Illinois,1700032.0,17031,,94.5,,IL,13.200000000000001,80547.0,4.4,Medium (80-89%)
NYACK UNION FREE SCHOOL DISTRICT,New York,3621480.0,36087,2819.0,264.36,10.663489181419276,NY,15.200000000000001,105923.0,3.1,Medium (80-89%)
NYC AUTISM CHARTER SCHOOL BRONX,NEW YORK,3601161.0,36005,32.0,9.0,3.5555555555555554,NY,27.700000000000003,46894.0,6.800000000000001,Low (<80%)
NYC AUTISM CHARTER SCHOOL EAST HARLEM,New York,3600142.0,36061,37.0,7.66,4.830287206266318,NY,16.5,100869.0,4.6000000000000005,Medium (80-89%)
NYC CHANCELLOR'S OFFICE,New York,3620580.0,36061,,,,NY,16.5,100869.0,4.6000000000000005,Medium (80-89%)
NYC CHARTER HS - AECI,New York,3600959.0,36005,429.0,37.3,11.501340482573728,NY,27.700000000000003,46894.0,6.800000000000001,Low (<80%)
NYC SPECIAL SCHOOLS - DISTRICT 75,New York,3600135.0,36061,0.0,0.0,,NY,16.5,100869.0,4.6000000000000005,Medium (80-89%)
NYE,Nevada,3200360.0,32023,5842.0,258.51,22.598738926927393,NV,15.4,63071.0,6.4,Medium (80-89%)
NYE ELEM,Montana,3019530.0,30095,8.0,1.1,7.2727272727272725,MT,8.3,81392.0,2.4000000000000004,High (>=90%)
NYOS CHARTER SCHOOL,Texas,4800058.0,48453,1624.0,128.15,12.672649239172843,TX,10.200000000000001,97544.0,3.3000000000000003,Medium (80-89%)
NYS OFFICE FOR PEOPLE WITH DEVELOPMENTAL DISABILITIES,New York,3600947.0,36001,2.0,,,NY,12.9,81193.0,3.3000000000000003,Medium (80-89%)
NYSSA SD 26,Oregon,4109000.0,41045,1321.0,80.17,16.477485343644755,OR,19.700000000000003,53762.0,3.7,Medium (80-89%)
O FALLON CCSD 90,Illinois,1729760.0,17163,3944.0,211.0,18.691943127962084,IL,13.4,66007.0,4.6000000000000005,Medium (80-89%)
O FALLON TWP HSD 203,Illinois,1729790.0,17163,2521.0,149.1,16.908115358819586,IL,13.4,66007.0,4.6000000000000005,Medium (80-89%)
O'DONNELL ISD,Texas,4833390.0,48305,288.0,34.98,8.233276157804461,TX,16.7,57338.0,3.3000000000000003,Medium (80-89%)
O'NEILL PUBLIC SCHOOLS,Nebraska,3174850.0,31089,829.0,73.89,11.219380159696847,NE,11.8,65815.0,1.8,Medium (80-89%)
OAHE SPECIAL EDUCATION COOPERATIVE,South Dakota,4670000.0,46129,,0.0,,SD,15.8,57426.0,3.2,Medium (80-89%)
OAK BLUFFS,Massachusetts,2504650.0,25007,440.0,48.61,9.051635465953508,MA,8.5,94059.0,4.4,High (>=90%)
OAK CREEK-FRANKLIN JOINT SCHOOL DISTRICT,Wisconsin,5510830.0,55079,6510.0,412.88,15.767293160240264,WI,17.1,63304.0,3.8000000000000003,Medium (80-89%)
OAK GROVE,Oklahoma,4022160.0,40119,171.0,12.5,13.68,OK,22.0,56811.0,3.0,Low (<80%)
OAK GROVE ELEMENTARY,California,627810.0,06085,8663.0,366.1,23.662933624692705,CA,7.6000000000000005,154573.0,3.5,High (>=90%)
OAK GROVE R-VI,Missouri,2923010.0,29095,1960.0,146.81,13.35058919692119,MO,12.0,66102.0,3.4000000000000004,Medium (80-89%)
OAK GROVE SD 68  BARTONVILLE,Illinois,1729100.0,17143,289.0,22.8,12.675438596491228,IL,16.8,62873.0,5.5,Medium (80-89%)
OAK GROVE SD 68 GREEN OAKS,Illinois,1729130.0,17097,931.0,77.0,12.090909090909092,IL,8.200000000000001,108349.0,5.0,High (>=90%)
OAK GROVE UNION ELEMENTARY,California,627840.0,06097,823.0,37.94,21.6921454928835,CA,9.1,100157.0,3.6,High (>=90%)
OAK HARBOR SCHOOL DISTRICT,Washington,5305940.0,53029,5730.0,369.22,15.519202643410432,WA,8.6,88451.0,4.3,High (>=90%)
OAK HILL CHARTER SCHOOL,NORTH CAROLINA,3700483.0,37027,188.0,12.06,15.588723051409618,NC,13.600000000000001,56239.0,3.4000000000000004,Medium (80-89%)
OAK HILL MONTESSORI COMMUNITY,MINNESOTA,2700473.0,27123,156.0,11.97,13.032581453634085,MN,11.9,77764.0,2.7,Medium (80-89%)
OAK HILL R-I,Missouri,2923040.0,29065,131.0,14.0,9.357142857142858,MO,17.5,49324.0,3.5,Medium (80-89%)
OAK HILL UNION LOCAL,Ohio,3904776.0,39079,1140.0,,,OH,17.3,54431.0,4.6000000000000005,Medium (80-89%)
OAK HILL UNITED SCHOOL CORP,Indiana,1808340.0,18053,1627.0,102.99,15.797650257306536,IN,20.0,53872.0,3.5,Low (<80%)
OAK HILLS LOCAL,Ohio,3904737.0,39061,7571.0,336.17,22.52134336793884,OH,13.600000000000001,68810.0,3.2,Medium (80-89%)
OAK LAWN CHSD 229,Illinois,1729220.0,17031,1834.0,107.11,17.122584259172815,IL,13.200000000000001,80547.0,4.4,Medium (80-89%)
OAK LAWN-HOMETOWN SD 123,Illinois,1729190.0,17031,3388.0,231.35,14.644478063540092,IL,13.200000000000001,80547.0,4.4,Medium (80-89%)
OAK PARK - RIVER FOREST SD 200,Illinois,1729280.0,17031,3304.0,235.15,14.050605996172655,IL,13.200000000000001,80547.0,4.4,Medium (80-89%)
OAK PARK ESD 97,Illinois,1729250.0,17031,5546.0,465.4,11.916630855178342,IL,13.200000000000001,80547.0,4.4,Medium (80-89%)
OAK PARK SCHOOL DISTRICT OF THE CITY OF,Michigan,2626190.0,26125,3680.0,187.89,19.585927936558626,MI,8.3,92230.0,2.9000000000000004,High (>=90%)
OAK PARK UNIFIED,California,627850.0,06111,4236.0,180.1,23.520266518600778,CA,9.8,106526.0,4.3,High (>=90%)
OAK RIDGE,Tennessee,4703240.0,47001,4961.0,349.8,14.182389937106917,TN,14.4,61009.0,3.2,Medium (80-89%)
OAK RIDGE R-VI,Missouri,2923070.0,29031,360.0,33.0,10.909090909090908,MO,12.600000000000001,67445.0,2.7,Medium (80-89%)
OAK RUN ELEMENTARY,California,627870.0,06089,45.0,2.98,15.100671140939598,CA,13.200000000000001,71935.0,5.1000000000000005,Medium (80-89%)
OAK VALLEY UNION ELEMENTARY,California,627900.0,06107,571.0,33.01,17.29778854892457,CA,17.5,71368.0,10.0,Medium (80-89%)
OAK VIEW UNION ELEMENTARY,California,627930.0,06077,379.0,19.99,18.959479739869938,CA,12.600000000000001,86211.0,6.2,Medium (80-89%)
OAKDALE,Oklahoma,4022350.0,40109,720.0,50.74,14.189988175009853,OK,16.0,65979.0,3.2,Medium (80-89%)
OAKDALE CCSD 1,Illinois,1729310.0,17189,60.0,6.0,10.0,IL,8.700000000000001,74848.0,2.8000000000000003,High (>=90%)
OAKDALE JOINT UNIFIED,California,600062.0,06099,5227.0,230.29,22.697468409396848,CA,12.600000000000001,81582.0,6.4,Medium (80-89%)
OAKES 41,North Dakota,3814500.0,38021,491.0,38.7,12.687338501291988,ND,11.5,72643.0,1.7000000000000002,Medium (80-89%)
OAKESDALE SCHOOL DISTRICT,Washington,5305970.0,53075,147.0,11.09,13.255184851217313,WA,24.8,59044.0,4.0,Low (<80%)
OAKFIELD SCHOOL DISTRICT,Wisconsin,5510860.0,55039,527.0,43.13,12.218873174124738,WI,9.200000000000001,73485.0,2.7,High (>=90%)
OAKFIELD-ALABAMA CENTRAL SCHOOL DISTRICT,New York,3621510.0,36037,747.0,83.99,8.893915942374093,NY,10.4,71749.0,3.3000000000000003,Medium (80-89%)
OAKLAND ACADEMY,Michigan,2600184.0,26077,163.0,12.75,12.784313725490197,MI,13.0,67671.0,3.7,Medium (80-89%)
OAKLAND CHARTER ACADEMY DISTRICT,CALIFORNIA,602208.0,06001,226.0,4.9,46.12244897959183,CA,9.5,119230.0,4.1000000000000005,High (>=90%)
OAKLAND CHARTER HIGH DISTRICT,CALIFORNIA,601465.0,06001,417.0,10.84,38.46863468634687,CA,9.5,119230.0,4.1000000000000005,High (>=90%)
OAKLAND COUNTY ACADEMY OF MEDIA & TECHNOLOGY,Michigan,2601041.0,26125,168.0,9.0,18.666666666666668,MI,8.3,92230.0,2.9000000000000004,High (>=90%)
OAKLAND CRAIG PUBLIC SCHOOLS,Nebraska,3174640.0,31021,416.0,38.45,10.819245773732119,NE,10.3,67113.0,2.5,Medium (80-89%)
OAKLAND CUSD 5,Illinois,1729340.0,17029,252.0,28.1,8.967971530249109,IL,17.3,57728.0,4.4,Medium (80-89%)
OAKLAND FLEXTECH HIGH SCHOOL,Michigan,2601043.0,26125,201.0,12.8,15.703125,MI,8.3,92230.0,2.9000000000000004,High (>=90%)
OAKLAND INTERNATIONAL ACADEMY,Michigan,2600217.0,26163,865.0,44.0,19.65909090909091,MI,20.6,57418.0,4.4,Low (<80%)
OAKLAND MILITARY INST COLLEGE PREP ACAD DIST,CALIFORNIA,601971.0,06001,456.0,29.08,15.680880330123797,CA,9.5,119230.0,4.1000000000000005,High (>=90%)
OAKLAND PUBLIC SCHOOL DISTRICT,New Jersey,3411910.0,34003,1326.0,130.76,10.140715815234017,NJ,6.6000000000000005,116157.0,3.9000000000000004,High (>=90%)
OAKLAND SCHOOL FOR THE ARTS DISTRICT,CALIFORNIA,602458.0,06001,779.0,36.97,21.071138761157695,CA,9.5,119230.0,4.1000000000000005,High (>=90%)
OAKLAND SCHOOLS,Michigan,2680880.0,26125,2304.0,99.7,23.109327983951854,MI,8.3,92230.0,2.9000000000000004,High (>=90%)
OAKLAND SD 1,Oregon,4109120.0,41019,628.0,40.0,15.7,OR,16.0,60296.0,4.7,Medium (80-89%)
OAKLAND UNIFIED,California,628050.0,06001,34149.0,1808.29,18.88469216773858,CA,9.5,119230.0,4.1000000000000005,High (>=90%)
OAKLAND UNITY HIGH DISTRICT,CALIFORNIA,602292.0,06001,351.0,16.4,21.402439024390247,CA,9.5,119230.0,4.1000000000000005,High (>=90%)
OAKLAND UNITY MIDDLE DISTRICT,CALIFORNIA,602346.0,06001,59.0,2.76,21.3768115942029,CA,9.5,119230.0,4.1000000000000005,High (>=90%)
OAKLEY,Kansas,2010050.0,20109,483.0,36.8,13.125000000000002,KS,10.200000000000001,60216.0,1.8,Medium (80-89%)
OAKLEY UNION ELEMENTARY,California,628080.0,06013,5059.0,217.38,23.272610175729138,CA,8.3,122000.0,4.1000000000000005,High (>=90%)
OAKLYN PUBLIC SCHOOL DISTRICT,New Jersey,3411940.0,34007,282.0,32.0,8.8125,NJ,12.3,82678.0,4.800000000000001,Medium (80-89%)
OAKRIDGE PUBLIC SCHOOLS,Michigan,2626220.0,26121,1880.0,121.09,15.525642084400033,MI,14.0,61223.0,4.4,Medium (80-89%)
OAKRIDGE SD 76,Oregon,4109150.0,41039,513.0,35.57,14.422265954456002,OR,14.700000000000001,70065.0,4.0,Medium (80-89%)
OAKS-MISSION,Oklahoma,4022410.0,40041,160.0,9.39,17.03940362087327,OK,21.0,48763.0,3.3000000000000003,Low (<80%)
OAKSIDE PREP ACADEMY,Michigan,2601068.0,26125,1182.0,68.25,17.318681318681318,MI,8.3,92230.0,2.9000000000000004,High (>=90%)
OAKSTONE COMMUNITY SCHOOL,Ohio,3900383.0,39049,232.0,44.0,5.2727272727272725,OH,15.100000000000001,71730.0,3.1,Medium (80-89%)
OAKVILLE SCHOOL DISTRICT,Washington,5306000.0,53027,341.0,26.64,12.8003003003003,WA,15.100000000000001,65758.0,6.300000000000001,Medium (80-89%)
OAKWOOD CITY,Ohio,3904458.0,39113,2049.0,121.41,16.876698789226587,OH,15.200000000000001,62650.0,3.8000000000000003,Medium (80-89%)
OAKWOOD CUSD 76,Illinois,1710800.0,17183,867.0,60.33,14.370959721531577,IL,19.5,51813.0,5.800000000000001,Medium (80-89%)
OAKWOOD ISD,Texas,4833340.0,48289,230.0,21.71,10.594196222938738,TX,13.700000000000001,59488.0,4.7,Medium (80-89%)
OASIS CHARTER PUBLIC DISTRICT,CALIFORNIA,601603.0,06053,162.0,8.75,18.514285714285716,CA,14.0,86809.0,7.0,Medium (80-89%)
OBERLIN,Kansas,2010080.0,20039,413.0,39.5,10.455696202531646,KS,13.9,54613.0,2.9000000000000004,Medium (80-89%)
OBERLIN CITY SCHOOLS,Ohio,3904459.0,39093,804.0,67.4,11.928783382789316,OH,11.0,75496.0,3.8000000000000003,Medium (80-89%)
OBERON 16,North Dakota,3814520.0,38005,45.0,6.0,7.5,ND,22.700000000000003,60632.0,2.7,Low (<80%)
OBION COUNTY,Tennessee,4703270.0,47131,3113.0,243.5,12.784394250513348,TN,19.3,54428.0,3.8000000000000003,Medium (80-89%)
OBLONG CUSD 4,Illinois,1729420.0,17033,539.0,49.17,10.961968680089486,IL,14.200000000000001,64168.0,4.0,Medium (80-89%)
